Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Tot Fwd Pkts;Tot Bwd Pkts;TotLen Fwd Pkts;TotLen Bwd Pkts;Fwd Pkt Len Max;Fwd Pkt Len Min;Fwd Pkt Len Mean;Fwd Pkt Len Std;Bwd Pkt Len Max;Bwd Pkt Len Min;Bwd Pkt Len Mean;Bwd Pkt Len Std;Flow Byts/s;Flow Pkts/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Tot;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Tot;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Len;Bwd Header Len;Fwd Pkts/s;Bwd Pkts/s;Pkt Len Min;Pkt Len Max;Pkt Len Mean;Pkt Len Std;Pkt Len Var;FIN Flag Cnt;SYN Flag Cnt;RST Flag Cnt;PSH Flag Cnt;ACK Flag Cnt;URG Flag Cnt;CWE Flag Count;ECE Flag Cnt;Down/Up Ratio;Pkt Size Avg;Fwd Seg Size Avg;Bwd Seg Size Avg;Fwd Byts/b Avg;Fwd Pkts/b Avg;Fwd Blk Rate Avg;Bwd Byts/b Avg;Bwd Pkts/b Avg;Bwd Blk Rate Avg;Subflow Fwd Pkts;Subflow Fwd Byts;Subflow Bwd Pkts;Subflow Bwd Byts;Init Fwd Win Byts;Init Bwd Win Byts;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
185.159.159.148-192.168.188.24-443-59021-6;19216818824;59021;1,85159E+11;443;6;25/03/2025 00:01;474622;7;9;15240;39030;7310;0;2,17714E+16;2,7981E+15;12400;0;4,33667E+15;5,25418E+15;1,14344E+16;33.71103741503765;3,16415E+16;5,01952E+15;1659960;0;4326380;7,21063E+15;7,27424E+15;1659960;4810;4746220;5,93278E+16;8,09436E+14;2368270;0;0;0;0;0;140;204;1,47486E+16;1,89625E+15;0;12400;3,19235E+15;4,30856E+14;1,85637E+15;0;1;0;0;0;0;0;0;10;3391875;2,17714E+16;4,33667E+15;0;0;0;0;0;0;7;1524;9;3903;-1;83;4;0;0;0;0;0;0;0;0;0;0
185.159.159.148-192.168.188.24-443-59023-6;19216818824;59023;1,85159E+11;443;6;25/03/2025 00:01;5234733;201;450;30480;5419880;5990;0;1,51642E+16;7,97353E+15;12400;0;1,20442E+16;1,93185E+16;1,04119E+16;124.36164365976258;8,05344E+15;8,14013E+15;13859270;0;52064970;2,60325E+16;1,46926E+16;13859270;260;52347330;1,16586E+15;1,01572E+16;14647300;0;0;0;0;0;4020;9024;3,83974E+16;8,59643E+14;0;12400;8,35945E+15;5,74997E+14;3,30622E+14;0;1;0;0;0;0;0;0;20;8,37229E+15;1,51642E+16;1,20442E+16;0;0;0;0;0;0;201;3048;450;541988;-1;83;8;0;0;0;0;0;0;0;0;0;0
185.159.159.148-192.168.188.24-443-59022-6;19216818824;59022;1,85159E+11;443;6;25/03/2025 00:01;10533770;44;91;12330;1043720;7310;0;2,80227E+16;1,2615E+16;12400;0;1,14695E+16;3,1051E+15;1,00254E+16;12.81592440313392;7,86102E+15;8,57106E+15;99165160;0;5886870;1,36904E+16;7,11325E+15;4677750;620;1,05338E+13;1,17042E+16;1,0456E+16;99165260;0;0;0;0;0;880;1844;4,17704E+15;8,63888E+15;0;12400;7,76507E+15;5,90682E+15;3,48905E+15;0;1;0;0;0;0;0;0;20;7,82259E+15;2,80227E+16;1,14695E+16;0;0;0;0;0;0;44;1233;91;104372;-1;83;3;0;6168350;0;6168350;6168350;99165160;0;99165160;99165160;0
185.159.159.148-192.168.188.24-443-59022-6;19216818824;59022;1,85159E+11;443;6;25/03/2025 00:01;2116954;1;1;0;0;0;0;0;0;0;0;0;0;0;0.9447536413167221;21169540;0;21169540;21169540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;4,72377E+16;4,72377E+16;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;511;0;0;0;0;0;0;0;0;0;0;0
136.225.0.0-160.0.176.82-0-0-0;13622500;0;160017682;0;0;24/03/2025 23:59;118019059;59;1;0;0;0;0;0;0;0;0;0;0;0;0.5083924622717082;2,00032E+16;4,65389E+14;20013790;19996850;1,16019E+16;2,00033E+15;4,67841E+16;20013790;19996850;0;0;0;0;0;0;0;0;0;0;0;4,99919E+15;8,47321E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
137.18.1.112-160.0.0.0-0-0-0;137181112;0;160000;0;0;24/03/2025 23:59;118019059;59;1;0;0;0;0;0;0;0;0;0;0;0;0.5083924622717082;2,00032E+16;4,60898E+16;20012970;19997840;1,16019E+16;2,00033E+16;4,63284E+15;20012970;19997840;0;0;0;0;0;0;0;0;0;0;0;4,99919E+15;8,47321E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
162.159.135.234-192.168.188.24-443-57331-6;1,62159E+11;443;19216818824;57331;6;24/03/2025 23:59;117489080;110;102;134620;2530;7250;0;1,22382E+15;1,15832E+16;910;0;2,48039E+15;1,27433E+15;1,16734E+16;1.804423015313423;5,5682E+15;1,07371E+16;79022700;160;1,17013E+16;1,07351E+16;1,32708E+15;79022910;9510;1,17489E+15;1,16326E+16;1,34446E+16;79561060;375140;0;1;0;0;2200;2040;9,36257E+15;8,68166E+14;0;7250;6,48169E+15;1,028E+16;1,05679E+16;0;0;0;1;1;0;0;0;0;6,51226E+15;1,22382E+16;2,48039E+15;0;0;0;0;0;0;110;13462;102;253;-1;252;107;0;2,75275E+23;2,73495E+22;5,56458E+14;10178370;6,33448E+15;1,44605E+16;79022700;50529940;0
134.221.96.0-0.0.0.32-0-0-0;134221960;0;32;0;0;24/03/2025 23:59;119726231;30;1;0;0;0;0;0;0;0;0;0;0;0;0.25892404480685605;3,99087E+15;5,80151E+15;2,2612E+14;350;1,19726E+16;4,12849E+16;5,85416E+15;2,2612E+14;350;0;0;0;0;0;0;0;0;0;0;0;2,50572E+15;8,35239E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;1;0;-1;-1;0;0;58117415;7,12755E+15;1,92836E+14;370;1,21222E+23;7,32593E+16;2,2612E+14;50021860;0
134.221.104.0-0.0.0.48-0-0-0;1342211040;0;48;0;0;24/03/2025 23:59;119302876;15;1;0;0;0;0;0;0;0;0;0;0;0;0.13411244168162384;7,95353E+15;1,31986E+23;4,49212E+14;0;1,19303E+16;8,52163E+15;1,35051E+22;4,49212E+14;0;0;0;0;0;0;0;0;0;0;0;0;1,2573E+16;8,38203E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1;0;-1;-1;0;0;9718060;0;9718060;9718060;1,95208E+23;1,48257E+23;4,49212E+14;72249450;0
134.221.104.0-0.0.4.214-0-0-0;1342211040;0;4214;0;0;24/03/2025 23:59;119309853;28;1;0;0;0;0;0;0;0;0;0;0;0;0.24306458578907142;4,26107E+15;1,03237E+23;4,49142E+14;0;1,1931E+16;4,41888E+15;1,04859E+23;4,49142E+14;0;0;0;0;0;0;0;0;0;0;0;0;2,34683E+16;8,38154E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;1;0;-1;-1;0;0;1691580;3,96923E+15;9793730;68350;1,95136E+15;1,48257E+22;4,49142E+14;72178530;0
134.221.104.0-0.0.0.32-0-0-0;1342211040;0;32;0;0;24/03/2025 23:59;105006839;14;1;0;0;0;0;0;0;0;0;0;0;0;0.14284783870124879;75004885;9,17043E+14;2,49054E+14;226220;8,95974E+14;6,89211E+15;9,24614E+15;2,49054E+14;226220;0;0;0;0;0;0;0;0;0;0;0;1,33325E+16;9,52319E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;1;0;-1;-1;0;0;30448065;3,33172E+16;54006900;6889230;1,64862E+23;6,98694E+15;2,49054E+14;73895930;0
134.221.104.0-0.0.0.45-0-0-0;1342211040;0;45;0;0;24/03/2025 23:59;44907519;1;1;0;0;0;0;0;0;0;0;0;0;0;0.044535971804632535;4,49075E+14;0;4,49075E+14;4,49075E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,2268E+16;2,2268E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;4,49075E+14;0;4,49075E+14;4,49075E+14;0
134.221.104.0-0.0.0.29-0-0-0;1342211040;0;29;0;0;24/03/2025 23:59;119296894;4;1;0;0;0;0;0;0;0;0;0;0;0;0.04191223955922943;2,98242E+15;1,24182E+23;3,9992E+13;1,22113E+13;7,93049E+14;2,6435E+23;1,27435E+23;3,68122E+14;1,22113E+13;0;0;0;0;0;0;0;0;0;0;0;3,35298E+16;8,38245E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;-1;-1;0;0;0;0;0;0;2,98242E+15;1,24182E+23;3,9992E+13;1,22113E+13;0
134.221.104.0-0.0.0.128-0-0-0;1342211040;0;128;0;0;24/03/2025 23:59;119302903;2;1;0;0;0;0;0;0;0;0;0;0;0;0.02514607712437643;5,96515E+15;6,41306E+23;1,04999E+16;1,43043E+14;1,43043E+14;1,43043E+14;0;1,43043E+14;1,43043E+14;0;0;0;0;0;0;0;0;0;0;0;1,67641E+16;8,38203E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;5,96515E+15;6,41306E+23;1,04999E+16;1,43043E+14;0
134.221.104.0-0.0.0.214-0-0-0;1342211040;0;214;0;0;24/03/2025 23:59;46888;1;1;0;0;0;0;0;0;0;0;0;0;0;42.65483705852244;468880;0;468880;468880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,13274E+15;2,13274E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
134.221.104.0-0.0.0.33-0-0-0;1342211040;0;33;0;0;24/03/2025 23:59;119294534;3;1;0;0;0;0;0;0;0;0;0;0;0;0.03353045496619317;3,97648E+22;5,50136E+21;1,0277E+15;12456660;1,04016E+16;5,2008E+14;7,17888E+22;1,0277E+15;12456660;0;0;0;0;0;0;0;0;0;0;0;2,51478E+16;8,38261E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;5,90244E+14;6,18661E+22;1,0277E+15;1,52785E+14;0
192.168.188.24-54.149.89.126-58621-443-6;19216818824;58621;5414989126;443;6;24/03/2025 23:59;93224066;7;5;1050;1590;350;0;150;1,87083E+16;350;310;318;1,78885E+16;2,83189E+16;0.12872212632304625;8,47492E+15;1,43157E+23;3,077E+14;432790;9,29915E+14;1,54986E+15;1,67227E+23;3,077E+14;2326160;9,31787E+14;2,32947E+15;1,54043E+23;3,10039E+13;1881810;0;1;0;0;140;100;7,50879E+15;5,36342E+15;0;350;230;1,6052E+16;2,57667E+15;0;0;0;1;1;0;0;0;0;2,49167E+16;150;318;0;0;0;0;0;0;7;105;5;159;-1;233;3;0;2,3292E+16;4,81857E+14;2334740;2326010;3,07642E+23;5,13419E+15;3,077E+14;3,07602E+14;0
185.159.159.143-192.168.188.24-443-59027-6;19216818824;59027;1,85159E+11;443;6;25/03/2025 00:01;10438469;8;11;9560;26320;7530;0;1,195E+16;2,58731E+14;12400;0;2,39273E+16;4,47288E+16;3,43729E+15;1.8201902980216735;5,79915E+15;2,35189E+15;99993680;0;1,04158E+14;1,48797E+16;3,75561E+15;99994000;800;1,04384E+14;10438353;3,14805E+15;99994090;0;0;0;0;0;160;244;7,66396E+15;1,05379E+16;0;12400;1,794E+16;3,67751E+14;1,35241E+16;0;1;0;0;0;0;0;0;10;1,88842E+15;1195;2,39273E+16;0;0;0;0;0;0;8;956;11;2632;-1;83;4;0;4389850;0;4389850;4389850;99993680;0;99993680;99993680;0
192.168.188.24-52.11.248.90-59014-443-6;19216818824;59014;521124890;443;6;25/03/2025 00:00;59970925;11;21;8140;55170;5130;0;740;1,50907E+15;14600;0;2,62714E+15;4,75038E+14;1,05568E+16;0.5335919030763657;1,93455E+16;8,38008E+16;4,50083E+14;0;4,55786E+14;45578599;1,42131E+23;4,50083E+14;1060;5,99709E+14;299854625;1,04105E+23;4,51886E+14;0;0;0;0;0;220;436;1,83422E+16;3,5017E+16;0;14600;1,91848E+15;3,96704E+15;1,57374E+16;0;1;0;0;0;0;0;0;10;19784375;740;2,62714E+15;0;0;0;0;0;0;11;814;21;5517;-1;64240;6;0;7508990;0;7508990;7508990;4,50083E+14;0;4,50083E+14;4,50083E+14;0
192.168.188.24-52.11.248.90-59014-443-6;19216818824;59014;521124890;443;6;25/03/2025 00:01;107;1;1;0;0;0;0;0;0;0;0;0;0;0;18691.58878504673;1070;0;1070;1070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;9,34579E+15;9,34579E+15;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;65535;0;0;0;0;0;0;0;0;0;0;0
192.168.188.24-18.194.65.173-59011-443-6;19216818824;59011;1819465173;443;6;25/03/2025 00:00;73983545;14;24;18350;97980;6230;0;1,31071E+16;1,92863E+15;14600;0;40825;5,76584E+15;1,57238E+16;0.5136277262734571;1,99956E+16;8,35886E+15;4,5009E+14;0;4,89792E+14;3,76763E+16;1,24335E+22;4,5009E+14;240;7,39835E+14;3,21668E+16;1,05035E+23;4,5025E+13;0;0;0;0;0;280;516;1,89231E+16;3,24396E+16;0;14600;2,98282E+16;4,83967E+16;2,34224E+16;0;1;0;0;0;0;0;0;10;3,06132E+16;1,31071E+16;40825;0;0;0;0;0;0;14;1835;24;9798;-1;163;9;0;20008175;2,80699E+15;39856610;159740;3,4991E+14;1,41677E+23;4,5009E+14;2,49729E+14;0
192.168.188.24-18.194.65.173-59011-443-6;19216818824;59011;1819465173;443;6;25/03/2025 00:01;108;1;1;0;0;0;0;0;0;0;0;0;0;0;18518.51851851852;1080;0;1080;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;9,25926E+14;9,25926E+14;0;0;0;0;0;0;0;0;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;255;0;0;0;0;0;0;0;0;0;0;0
134.221.96.10-19.57.0.21-0-0-0;1342219610;0;1957021;0;0;24/03/2025 23:59;90070045;2;1;0;0;0;0;0;0;0;0;0;0;0;0.033307410915582425;4,5035E+15;1,12536E+16;4,5043E+13;4,50271E+14;4,5043E+13;4,5043E+13;0;4,5043E+13;4,5043E+13;0;0;0;0;0;0;0;0;0;0;0;2,22049E+16;1,11025E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;4,5035E+15;1,12536E+16;4,5043E+13;4,50271E+14;0
134.221.104.0-0.0.0.37-0-0-0;1342211040;0;37;0;0;24/03/2025 23:59;108277844;5;1;0;0;0;0;0;0;0;0;0;0;0;0.05541299843391784;2,16556E+15;1,85105E+21;3,78408E+14;352240;7,14598E+14;1,78649E+16;1,90016E+23;3,78408E+14;352240;0;0;0;0;0;0;0;0;0;0;0;4,61775E+15;9,2355E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;352240;0;352240;352240;3,49802E+23;4,10103E+16;3,78408E+14;3,02817E+14;0
134.221.104.0-0.0.4.210-0-0-0;1342211040;0;4210;0;0;24/03/2025 23:59;108729233;5;1;0;0;0;0;0;0;0;0;0;0;0;0.055182951580280165;2,17458E+23;4,53118E+22;1,02728E+15;82730;60015730;150039325;2,24196E+15;47531410;82730;0;0;0;0;0;0;0;0;0;0;0;4,59858E+14;9,19716E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;0;0;0;0;1,02728E+15;0;1,02728E+15;1,02728E+15;0
155.133.250.4-192.168.188.24-443-55041-6;1551332504;443;19216818824;55041;6;24/03/2025 23:59;116937283;10;12;13760;7840;5010;0;1376;1,99018E+16;4890;0;6,53333E+15;1,36616E+15;1,84714E+15;0.18813503645368604;5,56844E+15;7,87756E+15;2,70504E+14;168950;1,08261E+16;1,2029E+23;8,08307E+15;2,70707E+14;3996890;1,16918E+16;1,06289E+23;8,09554E+15;2,70691E+14;443350;0;1;0;0;200;240;8,55159E+15;1,02619E+16;0;5010;1,15174E+16;1,82951E+15;3,34711E+15;0;0;0;1;1;0;0;0;10;1,20409E+15;1376;6,53333E+15;0;0;0;0;0;0;10;1376;12;784;-1;1023;5;0;644473125;1,57222E+16;45184620;168950;1,39703E+17;6,66442E+15;2,70504E+14;67618080;0
192.168.188.24-104.16.55.40-58978-443-6;19216818824;58978;104165540;443;6;24/03/2025 23:59;60246063;7;9;18140;45550;12320;0;2,59143E+16;4,68886E+15;14600;0;5,06111E+15;6,54316E+15;1,05716E+15;0.26557751997835943;4,0164E+16;1,54735E+23;5,99492E+14;0;6,02387E+14;1,00398E+23;2,44508E+22;5,99492E+14;1470;6,02461E+14;7530757875;2,1203E+22;6,00052E+14;0;0;0;0;0;140;216;1,1619E+16;1,49387E+16;0;14600;3,74647E+15;5,66428E+15;3,20841E+15;0;1;0;0;0;0;0;0;10;3980625;2,59143E+16;5,06111E+15;0;0;0;0;0;0;7;1814;9;4555;-1;9;4;0;2937720;0;2937720;2937720;5,99492E+14;0;5,99492E+14;5,99492E+14;0
192.168.188.24-104.18.36.199-58982-443-6;19216818824;58982;1041836199;443;6;24/03/2025 23:59;60059689;7;10;8620;52220;5170;0;1,23143E+16;2,0151E+16;14600;0;5,222E+15;6,79406E+15;1,01299E+16;0.28305174873616146;37537305625;1,50001E+23;6,00039E+14;0;6,00406E+14;1,00068E+23;2,44935E+22;6,00039E+14;2160;6,00597E+14;6,6733E+15;2,00028E+23;6,0014E+14;0;0;0;0;0;140;236;1,16551E+15;1,66501E+16;0;14600;3380;5,51717E+15;3,04392E+15;0;1;0;0;0;0;0;0;10;3,57882E+16;1,23143E+16;5222;0;0;0;0;0;0;7;862;10;5222;-1;9;4;0;457400;0;457400;457400;6,00039E+14;0;6,00039E+14;6,00039E+14;0
134.221.96.0-0.0.0.124-0-0-0;134221960;0;124;0;0;24/03/2025 23:59;60003572;6;1;0;0;0;0;0;0;0;0;0;0;0;0.11665972152457857;1,00006E+23;1,47001E+23;3,14677E+14;4920;5,81491E+14;1,16298E+15;1,58179E+23;3,14677E+14;4920;0;0;0;0;0;0;0;0;0;0;0;9,9994E+15;1,66657E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;-1;-1;0;0;11659320;9,7368E+15;18544280;4774360;2,88359E+14;3,722E+14;3,14677E+14;2,6204E+14;0
134.221.96.0-0.0.0.158-0-0-0;134221960;0;158;0;0;24/03/2025 23:59;4448204;1;1;0;0;0;0;0;0;0;0;0;0;0;0.4496196667239183;44482040;0;44482040;44482040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,2481E+16;2,2481E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1;0;1;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0
192.168.188.24-104.18.156.37-58975-443-6;19216818824;58975;1041815637;443;6;24/03/2025 23:59;62132558;42;54;103270;460290;5170;0;2,45881E+16;1,57179E+16;14600;0;8,52389E+15;4,95639E+15;9,07028E+15;1.5450836580718277;6,54027E+15;6,14967E+15;5,99544E+14;0;6,21048E+14;1,51475E+16;9,35618E+15;5,99544E+14;630;6,21326E+14;1,17231E+16;8,24055E+15;6,00232E+14;0;0;0;0;0;840;1116;6,75974E+15;8,6911E+14;0;14600;5,8099E+14;4,90157E+14;2,40254E+16;0;1;0;0;0;0;0;0;10;5,87042E+15;2,45881E+16;8,52389E+15;0;0;0;0;0;0;42;10327;54;46029;-1;12;32;0;21636690;0;21636690;21636690;5,99544E+14;0;5,99544E+14;5,99544E+14;0
8.0.6.4-8.6.0.1-0-0-0;8601;0;8064;0;0;24/03/2025 23:59;83966926;5;1;0;0;0;0;0;0;0;0;0;0;0;0.0714567066561422;1,67934E+15;2,30214E+23;4,35355E+14;140;8,39669E+14;2,09917E+14;2,42722E+22;4,35355E+14;140;0;0;0;0;0;0;0;0;0;0;0;5,95473E+15;1,19095E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;140;0;140;140;4,19834E+15;2,19496E+16;4,35355E+14;4,04314E+14;0
134.221.96.0-0.0.0.24-0-0-0;134221960;0;24;0;0;24/03/2025 23:59;94996963;3;1;0;0;0;0;0;0;0;0;0;0;0;0.042106609239708014;3,16657E+23;2,88574E+16;3,49978E+13;2,99996E+13;5,99991E+14;2,99996E+15;1,62635E+16;2,99996E+14;2,99996E+13;0;0;0;0;0;0;0;0;0;0;0;3,158E+15;1,05267E+16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;-1;-1;0;0;0;0;0;0;3,16657E+23;2,88574E+16;3,49978E+13;2,99996E+13;0
192.168.188.24-3.160.39.71-58940-443-6;19216818824;58940;31603971;443;6;24/03/2025 23:59;90124883;9;12;9210;8700;7320;0;1,02333E+16;2,3851E+16;3860;0;7,25E+15;1,27122E+16;1,98724E+16;0.2330100112307497;450624415;1,38512E+23;4,50083E+14;0;9,01075E+14;1,12634E+15;2,08321E+23;4,50154E+14;1320;9,01249E+14;8,19317E+15;1,82051E+23;4,50158E+14;0;0;0;0;0;180;288;9,98614E+13;1,33149E+16;0;7320;8,14091E+14;1,7517E+15;3,06846E+14;0;1;0;0;0;0;0;0;10;8,52857E+15;1,02333E+16;725;0;0;0;0;0;0;9;921;12;870;-1;145;6;0;511230;6,24206E+16;952610;69850;4,50076E+15;1,03308E+15;4,50083E+14;4,50069E+14;0
192.168.188.24-224.0.0.251-5353-5353-17;19216818824;5353;22400251;5353;17;24/03/2025 23:59;61282243;9;1;11250;2060;3730;410;1250;1,34246E+16;2060;2060;2060;0;2,17192E+16;0.16317940581907225;6,80914E+15;1,74379E+22;5,29694E+13;1140;6,12818E+13;76602225;1,84409E+23;5,29694E+13;1140;0;0;0;0;0;0;0;0;0;72;8;1,46861E+16;1,63179E+16;410;3730;1,39727E+16;1,24464E+16;1,54912E+16;0;0;0;0;0;0;0;0;0;1537;1250;2060;0;0;0;0;0;0;9;1125;1;206;-1;-1;9;0;7549570;0;7549570;7549570;2,97616E+14;3,28208E+23;5,29694E+13;65538420;0
185.159.159.143-192.168.188.24-443-59038-6;19216818824;59038;1,85159E+11;443;6;25/03/2025 00:01;10243466;9;15;9560;65480;7530;0;1,06222E+16;2,45277E+16;12400;0;4,36533E+16;5,17616E+15;7,32565E+15;2.3429569639807464;4,45368E+15;2,08299E+16;1,00002E+14;0;1,02026E+14;1275322625;3,52562E+16;1,00003E+14;810;1,02434E+14;7,3167E+15;2,66779E+16;1,00002E+14;0;0;0;0;0;180;324;8,78609E+13;1,46435E+16;0;12400;30016;4,5368E+16;2,05826E+15;0;1;0;0;0;0;0;0;10;3,12667E+15;1,06222E+16;4,36533E+16;0;0;0;0;0;0;9;956;15;6548;-1;80;4;0;2431980;0;2431980;2431980;1,00002E+14;0;1,00002E+14;1,00002E+14;0
134.221.96.9-182.130.0.21-0-0-0;134221969;0;182130021;0;0;24/03/2025 23:59;90032915;2;1;0;0;0;0;0;0;0;0;0;0;0;0.033321147049387434;4,50165E+15;4,85853E+15;4,50199E+14;4,5013E+14;4,5013E+14;4,5013E+14;0;4,5013E+14;4,5013E+14;0;0;0;0;0;0;0;0;0;0;0;2,22141E+15;1,1107E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;4,50165E+15;4,85853E+15;4,50199E+14;4,5013E+14;0
134.221.96.0-0.0.4.214-0-0-0;134221960;0;4214;0;0;24/03/2025 23:59;101327482;294;1;0;0;0;0;0;0;0;0;0;0;0;2.9113523219692756;3,44651E+15;2,74316E+14;3,33565E+14;0;1,0132E+16;3,45803E+16;2,74778E+15;3,33565E+14;0;0;0;0;0;0;0;0;0;0;0;0;2,90148E+15;9,86899E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294;0;1;0;-1;-1;0;0;5,15068E+16;1,23928E+16;30447300;68960;1,56213E+14;1,23699E+23;3,33565E+14;50818560;0
134.221.96.0-0.0.0.129-0-0-0;134221960;0;129;0;0;24/03/2025 23:59;100561910;5;1;0;0;0;0;0;0;0;0;0;0;0;0.05966473787142667;2,01124E+14;1,60555E+23;4,54859E+14;30377240;7,79588E+14;1,94897E+15;1,84694E+22;4,54859E+14;30377240;0;0;0;0;0;0;0;0;0;0;0;4,97206E+15;9,94412E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;-1;-1;0;0;30377240;0;30377240;30377240;2,4381E+15;1,49073E+23;4,54859E+14;1,07589E+14;0
134.221.96.0-0.0.0.149-0-0-0;134221960;0;149;0;0;24/03/2025 23:59;101526749;2;1;0;0;0;0;0;0;0;0;0;0;0;0.029548863029190468;5,07634E+15;2,52101E+23;6,85896E+13;3,29371E+14;3,29371E+14;3,29371E+14;0;3,29371E+14;3,29371E+14;0;0;0;0;0;0;0;0;0;0;0;1,96992E+15;9,84962E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;5,07634E+15;2,52101E+23;6,85896E+13;3,29371E+14;0
134.221.104.0-0.0.0.30-0-0-0;1342211040;0;30;0;0;24/03/2025 23:59;107421137;2;1;0;0;0;0;0;0;0;0;0;0;0;0.027927464592001107;5,37106E+15;2,00278E+23;6,78724E+14;3,95487E+14;6,78724E+14;6,78724E+14;0;6,78724E+14;6,78724E+14;0;0;0;0;0;0;0;0;0;0;0;1,86183E+15;9,30915E+14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;-1;-1;0;0;0;0;0;0;5,37106E+15;2,00278E+23;6,78724E+14;3,95487E+14;0
134.221.96.0-0.0.0.30-0-0-0;134221960;0;30;0;0;24/03/2025 23:59;101360709;15;1;0;0;0;0;0;0;0;0;0;0;0;0.15785209237240044;67573806;1,12069E+23;2,92067E+14;149770;7,63222E+14;5,45159E+15;1,03784E+23;2,92067E+14;149770;0;0;0;0;0;0;0;0;0;0;0;1,47986E+15;9,86576E+15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;1;0;-1;-1;0;0;9545360;1,28594E+15;18638350;452370;2,37328E+14;7,65794E+15;2,92067E+14;1,25558E+14;0
